attr_path,pname,version,forge_type,origin_url,owner,repo,rev,rev_type,hash,fetch_url
python3Packages.python-gnupg,python-gnupg,0.5.6,fetchFromGitHub,https://github.com/vsajip/python-gnupg,vsajip,python-gnupg,refs/tags/0.5.6,tag,sha256-ztwITune/rO4c3wUCsw6wBN09jnpWpElgwQx7JCXsVw=,https://github.com/vsajip/python-gnupg/archive/refs/tags/0.5.6.tar.gz
python3Packages.python-hcl2,python-hcl2,7.3.1,fetchFromGitHub,https://github.com/amplify-education/python-hcl2,amplify-education,python-hcl2,refs/tags/v7.3.1,tag,sha256-aHaDZvgpiINUEdSYlUVwa0l80mujb9F04eboAdiuzDc=,https://github.com/amplify-education/python-hcl2/archive/refs/tags/v7.3.1.tar.gz
python3Packages.python-keycloak,python-keycloak,7.0.2,fetchFromGitHub,https://github.com/marcospereirampj/python-keycloak,marcospereirampj,python-keycloak,refs/tags/v7.0.2,tag,sha256-3JHmVfGd5X5aEZt8O7Aj/UfYpLtDsI6MPwWxLo7SGBs=,https://github.com/marcospereirampj/python-keycloak/archive/refs/tags/v7.0.2.tar.gz
python3Packages.pytorch3d,pytorch3d,0.7.9,fetchFromGitHub,https://github.com/facebookresearch/pytorch3d,facebookresearch,pytorch3d,refs/tags/v0.7.9,tag,sha256-k+hqAy0T5ZReJ8jWuKJ/VTzjqd4qo8rrcFo8y4LJhhY=,https://github.com/facebookresearch/pytorch3d/archive/refs/tags/v0.7.9.tar.gz
python3Packages.pytube,pytube,15.0.0,fetchFromGitHub,https://github.com/pytube/pytube,pytube,pytube,v15.0.0,tag,sha256-Nvs/YlOjk/P5nd1kpUnCM2n6yiEaqZP830UQI0Ug1rk=,https://github.com/pytube/pytube/archive/v15.0.0.tar.gz
python3Packages.pyunbound,pyunbound,1.24.2,fetchFromGitHub,https://github.com/NLnetLabs/unbound,NLnetLabs,unbound,refs/tags/release-1.24.2,tag,sha256-kyTcDmNGKJuOMZ7cxIWh6o7aasRUoAB4M0tIG81BQsE=,https://github.com/NLnetLabs/unbound/archive/refs/tags/release-1.24.2.tar.gz
python3Packages.pyvips,pyvips,3.1.1,fetchFromGitHub,https://github.com/libvips/pyvips,libvips,pyvips,refs/tags/v3.1.1,tag,sha256-BPQFndikPSsKU4HPauTAewab32IumckG/y3lhUUNbMU=,https://github.com/libvips/pyvips/archive/refs/tags/v3.1.1.tar.gz
python3Packages.pyvista,pyvista,0.46.5,fetchFromGitHub,https://github.com/pyvista/pyvista,pyvista,pyvista,refs/tags/v0.46.5,tag,sha256-yTCHbAOcAxXrXwKbTXKGuSwoA69hy+XBT1kt6MhdoxQ=,https://github.com/pyvista/pyvista/archive/refs/tags/v0.46.5.tar.gz
python3Packages.pyvmomi,pyvmomi,9.0.0.0,fetchFromGitHub,https://github.com/vmware/pyvmomi,vmware,pyvmomi,refs/tags/v9.0.0.0,tag,sha256-4r0UtLR1dhhNQ+Lx12JiEozDAjMxPly+RR0LWRg/A4E=,https://github.com/vmware/pyvmomi/archive/refs/tags/v9.0.0.0.tar.gz
python3Packages.pyyaml,pyyaml,6.0.3,fetchFromGitHub,https://github.com/yaml/pyyaml,yaml,pyyaml,refs/tags/6.0.3,tag,sha256-jUooIBp80cLxvdU/zLF0X8Yjrf0Yp9peYeiFjuV8AHA=,https://github.com/yaml/pyyaml/archive/refs/tags/6.0.3.tar.gz
python3Packages.quantiphy,quantiphy,2.21,fetchFromGitHub,https://github.com/KenKundert/quantiphy,KenKundert,quantiphy,refs/tags/v2.21,tag,sha256-TQMSktRW0xjihrDxOqHa2AB0HgbNOn4debHV6/Z76bI=,https://github.com/KenKundert/quantiphy/archive/refs/tags/v2.21.tar.gz
python3Packages.quantities,quantities,0.16.4,fetchFromGitHub,https://github.com/python-quantities/python-quantities,python-quantities,python-quantities,refs/tags/v0.16.4,tag,sha256-a+UtNvcnQr4z87tpidx99u46M2H+EKtQ1EzIG5zQnmI=,https://github.com/python-quantities/python-quantities/archive/refs/tags/v0.16.4.tar.gz
python3Packages.radish-bdd,radish-bdd,0.18.3,fetchFromGitHub,https://github.com/radish-bdd/radish,radish-bdd,radish,refs/tags/v0.18.3,tag,sha256-UjJz9ysejz5DBewMwoVof1+JU8tbGbBa3z1quuN1TWg=,https://github.com/radish-bdd/radish/archive/refs/tags/v0.18.3.tar.gz
python3Packages.ratelimit,ratelimit,2.2.1,fetchFromGitHub,https://github.com/tomasbasham/ratelimit,tomasbasham,ratelimit,v2.2.1,tag,04hy3hhh5xdqcsz0lx8j18zbj88kh5ik4wyi5d3a5sfy2hx70in2,https://github.com/tomasbasham/ratelimit/archive/v2.2.1.tar.gz
python3Packages.rawpy,rawpy,0.26.1,fetchFromGitHub,https://github.com/letmaik/rawpy,letmaik,rawpy,refs/tags/v0.26.1,tag,sha256-/pD3t6sP/SctjzjiOo2e937NEetvkcC5wB/RWi8UXI0=,https://github.com/letmaik/rawpy/archive/refs/tags/v0.26.1.tar.gz
python3Packages.rchitect,rchitect,0.4.9,fetchFromGitHub,https://github.com/randy3k/rchitect,randy3k,rchitect,refs/tags/v0.4.9,tag,sha256-xIBDPYuEdYrwpHQBSXfZcEkLra+b0bKy5ILNDCS2Vz0=,https://github.com/randy3k/rchitect/archive/refs/tags/v0.4.9.tar.gz
python3Packages.readlike,readlike,0.1.3,fetchFromGitHub,https://github.com/jangler/readlike,jangler,readlike,0.1.3,tag,1mw8j8ads8hqdbz42siwpffi4wi5s33z9g14a5c2i7vxp8m68qc1,https://github.com/jangler/readlike/archive/0.1.3.tar.gz
python3Packages.reno,reno,4.1.0,fetchFromGitHub,https://github.com/openstack/reno,openstack,reno,refs/tags/4.1.0,tag,sha256-le9JtE0XODlYhTFsrjxFXG/Weshr+FyN4M4S3BMBLUE=,https://github.com/openstack/reno/archive/refs/tags/4.1.0.tar.gz
python3Packages.reolink,reolink,0.64,fetchFromGitHub,https://github.com/fwestenberg/reolink,fwestenberg,reolink,refs/tags/v0.64,tag,sha256-3r5BwVlNolji2HIGjqv8gkizx4wWxrKYkiNmSJedKmI=,https://github.com/fwestenberg/reolink/archive/refs/tags/v0.64.tar.gz
python3Packages.rerun-sdk,rerun-sdk,0.30.0,fetchFromGitHub,https://github.com/rerun-io/rerun,rerun-io,rerun,refs/tags/0.30.0,tag,sha256-ZSAcKb6MZUGVOn8a9nEGT3hYr0zRuZ3R53+hNgYBc4Q=,https://github.com/rerun-io/rerun/archive/refs/tags/0.30.0.tar.gz
python3Packages.reuse,reuse,6.2.0,fetchFromGitHub,https://github.com/fsfe/reuse-tool,fsfe,reuse-tool,refs/tags/v6.2.0,tag,sha256-J49RIt7MxnsMJqJAaGvYgUzXMHAT9/frMmrkhWXe5tQ=,https://github.com/fsfe/reuse-tool/archive/refs/tags/v6.2.0.tar.gz
python3Packages.ripe-atlas-cousteau,ripe-atlas-cousteau,2.0.0,fetchFromGitHub,https://github.com/RIPE-NCC/ripe-atlas-cousteau,RIPE-NCC,ripe-atlas-cousteau,refs/tags/v2.0.0,tag,sha256-z8ZXOiCVYughrbmXfnwtks7NPmYpII2BA0+8mr1cdSQ=,https://github.com/RIPE-NCC/ripe-atlas-cousteau/archive/refs/tags/v2.0.0.tar.gz
python3Packages.robotframework-requests,robotframework-requests,0.9.7,fetchFromGitHub,https://github.com/MarketSquare/robotframework-requests,MarketSquare,robotframework-requests,refs/tags/v0.9.7,tag,sha256-NRhf3delcqUw9vWRPL6pJzpcmRMDou2pHmUHMstF8hw=,https://github.com/MarketSquare/robotframework-requests/archive/refs/tags/v0.9.7.tar.gz
python3Packages.robotframework-seleniumlibrary,robotframework-seleniumlibrary,6.8.0,fetchFromGitHub,https://github.com/robotframework/SeleniumLibrary,robotframework,SeleniumLibrary,refs/tags/v6.8.0,tag,sha256-TyYlcmoV5q3mfV4II/7P/SApfSNd3yC1EFYcuHllcyQ=,https://github.com/robotframework/SeleniumLibrary/archive/refs/tags/v6.8.0.tar.gz
python3Packages.sacrebleu,sacrebleu,2.6.0,fetchFromGitHub,https://github.com/mjpost/sacrebleu,mjpost,sacrebleu,refs/tags/v2.6.0,tag,sha256-R/lN39c/O3QcG70mD5ahUB4rK6Bd/vOvZMiYzYgrOjQ=,https://github.com/mjpost/sacrebleu/archive/refs/tags/v2.6.0.tar.gz
python3Packages.samplerate,samplerate,0.2.3,fetchFromGitHub,https://github.com/tuxu/python-samplerate,tuxu,python-samplerate,refs/tags/v0.2.3,tag,sha256-7FAdIqsYCapmEAYiAuoS5m/jFExXZX3hn3kwxn9NWEc=,https://github.com/tuxu/python-samplerate/archive/refs/tags/v0.2.3.tar.gz
python3Packages.sarge,sarge,0.1.7.post1,fetchFromGitHub,https://github.com/vsajip/sarge,vsajip,sarge,0.1.7.post1,tag,sha256-bT1DbcQi+SbeRBsL7ILuQbSnAj3BBB4+FNl+Zek5xU4=,https://github.com/vsajip/sarge/archive/0.1.7.post1.tar.gz
python3Packages.scenedetect,scenedetect,0.6.7.1,fetchFromGitHub,https://github.com/Breakthrough/PySceneDetect,Breakthrough,PySceneDetect,refs/tags/v0.6.7.1-release,tag,sha256-bLR04wn4O23fHC12ZvWwDI7gLGvMhm+YnBOy4zYMPSM=,https://github.com/Breakthrough/PySceneDetect/archive/refs/tags/v0.6.7.1-release.tar.gz
python3Packages.schedula,schedula,1.5.78,fetchFromGitHub,https://github.com/vinci1it2000/schedula,vinci1it2000,schedula,refs/tags/v1.5.78,tag,sha256-fhcG2N524KlwaG+inOyQJaXKoMhmR6Yddff8CDi8lhk=,https://github.com/vinci1it2000/schedula/archive/refs/tags/v1.5.78.tar.gz
python3Packages.scikit-image,scikit-image,0.26.0,fetchFromGitHub,https://github.com/scikit-image/scikit-image,scikit-image,scikit-image,refs/tags/v0.26.0,tag,sha256-VpvlG2ECbq+FWLZ4RfdbbR3V6Fbw0RIvnVp+w0Rp+8o=,https://github.com/scikit-image/scikit-image/archive/refs/tags/v0.26.0.tar.gz
python3Packages.scikit-misc,scikit-misc,0.5.2,fetchFromGitHub,https://github.com/has2k1/scikit-misc,has2k1,scikit-misc,refs/tags/v0.5.2,tag,sha256-G0zK13upo0tPd8x87X8cTBKWK63E5JPmAr1IVEijtaw=,https://github.com/has2k1/scikit-misc/archive/refs/tags/v0.5.2.tar.gz
python3Packages.scrypt,scrypt,0.9.4,fetchFromGitHub,https://github.com/holgern/py-scrypt,holgern,py-scrypt,refs/tags/v0.9.4,tag,sha256-4jVXaPD57RMe4ef1PVgZwPGAhEHL3RGlu2DSC6lGuR4=,https://github.com/holgern/py-scrypt/archive/refs/tags/v0.9.4.tar.gz
python3Packages.scs,scs,3.2.11,fetchFromGitHub,https://github.com/bodono/scs-python,bodono,scs-python,refs/tags/3.2.11,tag,sha256-ZB1A6613ZgwGsZ97MpK9c1vUfNe+0RkUULtzQxGKd88=,
python3Packages.selenium,selenium,4.40.0,fetchFromGitHub,https://github.com/SeleniumHQ/selenium,SeleniumHQ,selenium,refs/tags/selenium-4.40.0,tag,sha256-Yfm2kpAmmEUP+m48PQf09UvFPeGBxd0ukqTtVah5h+E=,https://github.com/SeleniumHQ/selenium/archive/refs/tags/selenium-4.40.0.tar.gz
python3Packages.sentencepiece,sentencepiece,0.2.1,fetchFromGitHub,https://github.com/google/sentencepiece,google,sentencepiece,refs/tags/v0.2.1,tag,sha256-q0JgMxoD9PLqr6zKmOdrK2A+9RXVDub6xy7NOapS+vs=,https://github.com/google/sentencepiece/archive/refs/tags/v0.2.1.tar.gz
python3Packages.setuptools,setuptools,80.10.1,fetchFromGitHub,https://github.com/pypa/setuptools,pypa,setuptools,refs/tags/v80.10.1,tag,sha256-s/gfJc3yxvCE6cjP03vtIZqNFmoZKR3d7+4gTPk1hQg=,https://github.com/pypa/setuptools/archive/refs/tags/v80.10.1.tar.gz
python3Packages.setuptools-odoo,setuptools-odoo,3.3.2,fetchFromGitHub,https://github.com/acsone/setuptools-odoo,acsone,setuptools-odoo,refs/tags/3.3.2,tag,sha256-cGvE/AioSX2R74dsElx4eb2Rp5irA65w/gBE6DFaUiI=,https://github.com/acsone/setuptools-odoo/archive/refs/tags/3.3.2.tar.gz
python3Packages.silver-platter,silver-platter,0.8.2,fetchFromGitHub,https://github.com/jelmer/silver-platter,jelmer,silver-platter,refs/tags/v0.8.2,tag,sha256-CvFnmGMV46nX6d568pZPqmDEyLZkDnDPpTtf0dMJd4U=,https://github.com/jelmer/silver-platter/archive/refs/tags/v0.8.2.tar.gz
python3Packages.simple-salesforce,simple-salesforce,1.12.9,fetchFromGitHub,https://github.com/simple-salesforce/simple-salesforce,simple-salesforce,simple-salesforce,refs/tags/v1.12.9,tag,sha256-eMO/K6W9ROljYxR3gK9QjCHdlbAuN4DYjOyTO1WcalQ=,https://github.com/simple-salesforce/simple-salesforce/archive/refs/tags/v1.12.9.tar.gz
python3Packages.simpleitk,simpleitk,2.5.3,fetchFromGitHub,https://github.com/SimpleITK/SimpleITK,SimpleITK,SimpleITK,refs/tags/v2.5.3,tag,sha256-lHpoYGrL7HHOLcYdMKsAPhh7g0hLVsgkRxk1fsmvAzQ=,https://github.com/SimpleITK/SimpleITK/archive/refs/tags/v2.5.3.tar.gz
python3Packages.sirius,SIRIUS,7.10.0,fetchFromGitHub,https://github.com/electronic-structure/SIRIUS,electronic-structure,SIRIUS,refs/tags/v7.10.0,tag,sha256-cq4ajtAJXfIH1B866FYhgROMSwd7nsbXf/6kbSwJAso=,https://github.com/electronic-structure/SIRIUS/archive/refs/tags/v7.10.0.tar.gz
python3Packages.sisyphus-control,sisyphus-control,3.1.4,fetchFromGitHub,https://github.com/jkeljo/sisyphus-control,jkeljo,sisyphus-control,refs/tags/v3.1.4,tag,sha256-1/trJ/mfiXljNt7ZIBwQ45mIBbqg68e29lvVsPDPzoU=,https://github.com/jkeljo/sisyphus-control/archive/refs/tags/v3.1.4.tar.gz
python3Packages.siuba,siuba,0.4.4,fetchFromGitHub,https://github.com/machow/siuba,machow,siuba,refs/tags/v0.4.4,tag,sha256-rd/yQH3sbZqQAQ1AN44vChe30GMJuIlZj3Ccfv1m3lU=,https://github.com/machow/siuba/archive/refs/tags/v0.4.4.tar.gz
python3Packages.slither-analyzer,slither-analyzer,0.11.5,fetchFromGitHub,https://github.com/crytic/slither,crytic,slither,refs/tags/0.11.5,tag,sha256-sy1vE9XniwyvvZRFnnKhPfmYh2auHHcMel9sZx2YK3c=,https://github.com/crytic/slither/archive/refs/tags/0.11.5.tar.gz
python3Packages.spacy,spacy,3.8.11,fetchFromGitHub,https://github.com/explosion/spaCy,explosion,spaCy,refs/tags/release-v3.8.11,tag,sha256-pLn3fq6SDstkRIv+1fj1yEGTlAd1IAiVgRu25CnEV8E=,https://github.com/explosion/spaCy/archive/refs/tags/release-v3.8.11.tar.gz
python3Packages.spacy-transformers,spacy-transformers,1.3.9,fetchFromGitHub,https://github.com/explosion/spacy-transformers,explosion,spacy-transformers,refs/tags/release-v1.3.9,tag,sha256-06M/e8/+hMVQdZfqyI3qGaZY7iznMwMtblEkFR6Sro0=,https://github.com/explosion/spacy-transformers/archive/refs/tags/release-v1.3.9.tar.gz
python3Packages.speechbrain,speechbrain,1.0.3,fetchFromGitHub,https://github.com/speechbrain/speechbrain,speechbrain,speechbrain,refs/tags/v1.0.3,tag,sha256-H45kTOIO6frbrRu+TP+udn1z60ZEcrShNB9iTCLInQs=,https://github.com/speechbrain/speechbrain/archive/refs/tags/v1.0.3.tar.gz
python3Packages.sphinx,sphinx,9.1.0,fetchFromGitHub,https://github.com/sphinx-doc/sphinx,sphinx-doc,sphinx,refs/tags/v9.1.0,tag,sha256-PgqjCeyHOhWtZjyzSZyvsPT0Q7yRyNDiW3x1fQq0K+8=,https://github.com/sphinx-doc/sphinx/archive/refs/tags/v9.1.0.tar.gz
python3Packages.sphinx-intl,sphinx-intl,2.3.2,fetchFromGitHub,https://github.com/sphinx-doc/sphinx-intl,sphinx-doc,sphinx-intl,refs/tags/2.3.2,tag,sha256-5Ro+UG9pwwp656fYyCsna6P4s9Gb86Tu3Qm2WUI7tsE=,https://github.com/sphinx-doc/sphinx-intl/archive/refs/tags/2.3.2.tar.gz
python3Packages.sphinxcontrib-spelling,sphinxcontrib-spelling,8.0.2,fetchFromGitHub,https://github.com/sphinx-contrib/spelling,sphinx-contrib,spelling,refs/tags/8.0.2,tag,sha256-f9n3hp+d3UvfVt2KmhxYm80XsEnIx3EVkdrQJxWDxks=,https://github.com/sphinx-contrib/spelling/archive/refs/tags/8.0.2.tar.gz
python3Packages.sqlalchemy-utils,sqlalchemy-utils,0.41.2,fetchFromGitHub,https://github.com/kvesteri/sqlalchemy-utils,kvesteri,sqlalchemy-utils,refs/tags/0.41.2,tag,sha256-jC8onlCiuzpMlJ3EzpzCnQ128xpkLzrZEuGWQv7pvVE=,https://github.com/kvesteri/sqlalchemy-utils/archive/refs/tags/0.41.2.tar.gz
python3Packages.sqlglot,sqlglot,28.9.0,fetchFromGitHub,https://github.com/tobymao/sqlglot,tobymao,sqlglot,refs/tags/v28.9.0,tag,sha256-2AmHKGAoDF8w9k8VN9d25Js3UiSh8YNqdGRHN7VqRpw=,https://github.com/tobymao/sqlglot/archive/refs/tags/v28.9.0.tar.gz
python3Packages.sqlitedict,sqlitedict,2.1.0,fetchFromGitHub,https://github.com/RaRe-Technologies/sqlitedict,RaRe-Technologies,sqlitedict,refs/tags/v2.1.0,tag,sha256-GfvvkQ6a75UBPn70IFOvjvL1MedSc4siiIjA3IsQnic=,https://github.com/RaRe-Technologies/sqlitedict/archive/refs/tags/v2.1.0.tar.gz
python3Packages.sse-starlette,sse-starlette,3.2.0,fetchFromGitHub,https://github.com/sysid/sse-starlette,sysid,sse-starlette,refs/tags/v3.2.0,tag,sha256-SqYLwbl+AyeqgYIwAd/Z39BSPXaYSXMnM6DAGUv3vQ8=,https://github.com/sysid/sse-starlette/archive/refs/tags/v3.2.0.tar.gz
python3Packages.stanza,stanza,1.11.0,fetchFromGitHub,https://github.com/stanfordnlp/stanza,stanfordnlp,stanza,refs/tags/v1.11.0,tag,sha256-zY2+8QuPJTX/HSkE/gKMCWpSanKpYSGZeeYgb4eFuuw=,https://github.com/stanfordnlp/stanza/archive/refs/tags/v1.11.0.tar.gz
python3Packages.staticjinja,staticjinja,5.0.0,fetchFromGitHub,https://github.com/staticjinja/staticjinja,staticjinja,staticjinja,5.0.0,tag,sha256-LfJTQhZtnTOm39EWF1m2MP5rxz/5reE0G1Uk9L7yx0w=,https://github.com/staticjinja/staticjinja/archive/5.0.0.tar.gz
python3Packages.statsmodels,statsmodels,0.14.6,fetchFromGitHub,https://github.com/statsmodels/statsmodels,statsmodels,statsmodels,refs/tags/v0.14.6,tag,sha256-Rr+7vQ+nx8XihoQQECqHlDKvk7xRTdCpQTzs5pBbqmk=,https://github.com/statsmodels/statsmodels/archive/refs/tags/v0.14.6.tar.gz
python3Packages.steam,steam,1.4.4,fetchFromGitHub,https://github.com/ValvePython/steam,ValvePython,steam,v1.4.4,tag,sha256-OY04GsX3KMPvpsQl8sUurzFyJu+JKpES8B0iD6Z5uyw=,https://github.com/ValvePython/steam/archive/v1.4.4.tar.gz
python3Packages.stravaweblib,stravaweblib,0.0.10,fetchFromGitHub,https://github.com/pR0Ps/stravaweblib,pR0Ps,stravaweblib,refs/tags/v0.0.10,tag,sha256-hsXrU7Rad3LzF58GwlgET98911XjTKztFFNqiUSw278=,https://github.com/pR0Ps/stravaweblib/archive/refs/tags/v0.0.10.tar.gz
python3Packages.sudachidict-core,sudachidict-core,20260116,fetchFromGitHub,https://github.com/WorksApplications/SudachiDict,WorksApplications,SudachiDict,refs/tags/v20260116,tag,sha256-u/LQBAOm2ElF/MmBS9id9Ex1KSKakQ4QCXmENH1B9d0=,https://github.com/WorksApplications/SudachiDict/archive/refs/tags/v20260116.tar.gz
python3Packages.sudachidict-full,sudachidict-full,20260116,fetchFromGitHub,https://github.com/WorksApplications/SudachiDict,WorksApplications,SudachiDict,refs/tags/v20260116,tag,sha256-u/LQBAOm2ElF/MmBS9id9Ex1KSKakQ4QCXmENH1B9d0=,https://github.com/WorksApplications/SudachiDict/archive/refs/tags/v20260116.tar.gz
python3Packages.sudachidict-small,sudachidict-small,20260116,fetchFromGitHub,https://github.com/WorksApplications/SudachiDict,WorksApplications,SudachiDict,refs/tags/v20260116,tag,sha256-u/LQBAOm2ElF/MmBS9id9Ex1KSKakQ4QCXmENH1B9d0=,https://github.com/WorksApplications/SudachiDict/archive/refs/tags/v20260116.tar.gz
python3Packages.sunpy,sunpy,7.1.0,fetchFromGitHub,https://github.com/sunpy/sunpy,sunpy,sunpy,refs/tags/v7.1.0,tag,sha256-FeKmg3dZfbbjt1lDliF4uXf8PvM3J5HWtYqKRriJ4l0=,https://github.com/sunpy/sunpy/archive/refs/tags/v7.1.0.tar.gz
python3Packages.svgdigitizer,svgdigitizer,0.14.2,fetchFromGitHub,https://github.com/echemdb/svgdigitizer,echemdb,svgdigitizer,refs/tags/0.14.2,tag,sha256-7F1q0AvkeqLIoWDNNBUc/91caiQ7kdIcKOkvdAajsLI=,https://github.com/echemdb/svgdigitizer/archive/refs/tags/0.14.2.tar.gz
python3Packages.symspellpy,symspellpy,6.9.0,fetchFromGitHub,https://github.com/mammothb/symspellpy,mammothb,symspellpy,refs/tags/v6.9.0,tag,sha256-isxANYSiwN8pQ7/XfMtO7cyoGdTyrXYOZ6C5rDJsJIs=,https://github.com/mammothb/symspellpy/archive/refs/tags/v6.9.0.tar.gz
python3Packages.sysrsync,sysrsync,1.1.1,fetchFromGitHub,https://github.com/gchamon/sysrsync,gchamon,sysrsync,refs/tags/1.1.1,tag,sha256-2Sz3JrNmIGOnad+qjRzbAgsFEzDtwBT0KLEFyQKZra4=,https://github.com/gchamon/sysrsync/archive/refs/tags/1.1.1.tar.gz
python3Packages.t61codec,t61codec,2.0.0,fetchFromGitHub,https://github.com/exhuma/t61codec,exhuma,t61codec,refs/tags/v2.0.0,tag,sha256-PNUahn6NpNWdK3yhcQ23qb08lkZeNW61GosShLiyPc8=,https://github.com/exhuma/t61codec/archive/refs/tags/v2.0.0.tar.gz
python3Packages.tabcmd,tabcmd,2.0.18,fetchFromGitHub,https://github.com/tableau/tabcmd,tableau,tabcmd,refs/tags/v2.0.18,tag,sha256-Eb9ZboYdco6opKW3Tz0+U9VREWdEyt2xuG62n9WIXPk=,https://github.com/tableau/tabcmd/archive/refs/tags/v2.0.18.tar.gz
python3Packages.tahoma-api,tahoma-api,0.0.17,fetchFromGitHub,https://github.com/philklei/tahoma-api,philklei,tahoma-api,v0.0.17,tag,sha256-YwOKSBlN4lNyS+hfdbQDUq1gc14FBof463ofxtUVLC4=,https://github.com/philklei/tahoma-api/archive/v0.0.17.tar.gz
python3Packages.telethon,telethon,1.42.0,fetchFromGitHub,https://github.com/LonamiWebs/Telethon,LonamiWebs,Telethon,refs/tags/v1.42.0,tag,sha256-NMHJkSTGR3/tck0k97EfVN9f85PAWst+EZ6G7Tgrt5s=,https://github.com/LonamiWebs/Telethon/archive/refs/tags/v1.42.0.tar.gz
python3Packages.tendo,tendo,0.4.0,fetchFromGitHub,https://github.com/pycontribs/tendo,pycontribs,tendo,refs/tags/v0.4.0,tag,sha256-ZOozMGxAKcEtmUEzHCFSojKc+9Ha+T2MOTmMvdMqNuQ=,https://github.com/pycontribs/tendo/archive/refs/tags/v0.4.0.tar.gz
python3Packages.tensorflow-datasets,tensorflow-datasets,4.9.9,fetchFromGitHub,https://github.com/tensorflow/datasets,tensorflow,datasets,refs/tags/v4.9.9,tag,sha256-ZXaPYmj8aozfe6ygzKybId8RZ1TqPuIOSpd8XxnRHus=,https://github.com/tensorflow/datasets/archive/refs/tags/v4.9.9.tar.gz
python3Packages.textnets,textnets,0.10.4,fetchFromGitHub,https://github.com/jboynyc/textnets,jboynyc,textnets,refs/tags/v0.10.4,tag,sha256-GbJH+6EqfP+miqpYitnBwNDO6uQQq3h9Fy58nVaF1vw=,https://github.com/jboynyc/textnets/archive/refs/tags/v0.10.4.tar.gz
python3Packages.tf2onnx,tf2onnx,1.16.1,fetchFromGitHub,https://github.com/onnx/tensorflow-onnx,onnx,tensorflow-onnx,refs/tags/v1.16.1,tag,sha256-qtRzckw/KHWm3gjFwF+cPuBhGbfktjhYIwImwHn2CFk=,https://github.com/onnx/tensorflow-onnx/archive/refs/tags/v1.16.1.tar.gz
python3Packages.tianshou,tianshou,2.0.0,fetchFromGitHub,https://github.com/thu-ml/tianshou,thu-ml,tianshou,refs/tags/v2.0.0,tag,sha256-loE2klM989yZbPZ3Uun3xnGsDHrEZhzk1R0/PcH/1nM=,https://github.com/thu-ml/tianshou/archive/refs/tags/v2.0.0.tar.gz
python3Packages.tiledb,tiledb,0.36.1,fetchFromGitHub,https://github.com/TileDB-Inc/TileDB-Py,TileDB-Inc,TileDB-Py,refs/tags/0.36.1,tag,sha256-LzXj6bs+DuOMDhPeXAmBuarA+eEe67LWWnhpNhR660k=,https://github.com/TileDB-Inc/TileDB-Py/archive/refs/tags/0.36.1.tar.gz
python3Packages.timm,timm,1.0.24,fetchFromGitHub,https://github.com/huggingface/pytorch-image-models,huggingface,pytorch-image-models,refs/tags/v1.0.24,tag,sha256-uimOYftxX3zRvrLlT8Y23g3LdlGUDVs3AMMyKNFbsPg=,https://github.com/huggingface/pytorch-image-models/archive/refs/tags/v1.0.24.tar.gz
python3Packages.tokenizers,tokenizers,0.22.2,fetchFromGitHub,https://github.com/huggingface/tokenizers,huggingface,tokenizers,refs/tags/v0.22.2,tag,sha256-krc+FUA5H3J7L4D1xyjyFMpjXMU8TEfwdfRT4+uvti8=,https://github.com/huggingface/tokenizers/archive/refs/tags/v0.22.2.tar.gz
python3Packages.torchaudio,torchaudio,2.10.0,fetchFromGitHub,https://github.com/pytorch/audio,pytorch,audio,refs/tags/v2.10.0,tag,sha256-b1sjHVFXdNFDbdtXWSM2KisSRE/8IbzJI4rvzYQ4UMg=,https://github.com/pytorch/audio/archive/refs/tags/v2.10.0.tar.gz
python3Packages.torchinfo,torchinfo,1.8.0,fetchFromGitHub,https://github.com/TylerYep/torchinfo,TylerYep,torchinfo,refs/tags/v1.8.0,tag,sha256-pPjg498aT8y4b4tqIzNxxKyobZX01u+66ScS/mee51Q=,https://github.com/TylerYep/torchinfo/archive/refs/tags/v1.8.0.tar.gz
python3Packages.torchvision,torchvision,0.25.0,fetchFromGitHub,https://github.com/pytorch/vision,pytorch,vision,refs/tags/v0.25.0,tag,sha256-oktJHcT6T4f58pUO+HSBpbyS1ISH3zDlTsXQh6PcMy4=,https://github.com/pytorch/vision/archive/refs/tags/v0.25.0.tar.gz
python3Packages.traitlets,traitlets,5.14.3,fetchFromGitHub,https://github.com/ipython/traitlets,ipython,traitlets,refs/tags/v5.14.3,tag,sha256-lWtgzXW1ffzl1jkFaq99X0dU8agulUMHaghsYKX+8Dk=,https://github.com/ipython/traitlets/archive/refs/tags/v5.14.3.tar.gz
python3Packages.transformers,transformers,5.2.0,fetchFromGitHub,https://github.com/huggingface/transformers,huggingface,transformers,refs/tags/v5.2.0,tag,sha256-vus4Y+1QXUNqwBO1ZK0gWd+sJBPwrqWW7O2sn0EBvno=,https://github.com/huggingface/transformers/archive/refs/tags/v5.2.0.tar.gz
python3Packages.tree-sitter,tree-sitter,0.25.2,fetchFromGitHub,https://github.com/tree-sitter/py-tree-sitter,tree-sitter,py-tree-sitter,refs/tags/v0.25.2,tag,sha256-MgiVxq9MUaOkNNgn46g2Cy7/IUx/yatKSR1vE6LscKg=,
